434	Universitat Politècnica de Catalunya	加泰罗尼亚理工大学	西班牙	35.4
434	Universitat Politècnica de València	瓦伦西亚理工大学	西班牙	35.4
436	Central Queensland University	中央昆士兰大学	澳大利亚	35.3
436	Tampere University	坦佩雷大学	芬兰	35.3
438	James Cook University	詹姆斯·库克大学	澳大利亚	35.2
438	National Sun Yat-sen University	国立中山大学	中国台湾	35.2
438	Umeå University	于默奥大学	瑞典	35.2
438	University of Essex	埃塞克斯大学	英国	35.2
438	University of Trento	特伦托大学	意大利	35.2
443	Aix-Marseille University	艾克斯-马赛大学	法国	35.0
443	Shanghai University	上海大学	中国内地	35.0
443	University of Science and Technology Beijing (USTB)	北京科技大学	中国内地	35.0
446	IE University	IE大学	西班牙	34.9
447	University of Dundee	邓迪大学	英国	34.8
447	University of Granada	格拉纳达大学	西班牙	34.8
449	Jordan University of Science and Technology	约旦科技大学	约旦	34.6
449	Pusan National University	釜山大学	韩国	34.6
449	University of Valencia	瓦伦西亚大学	西班牙	34.6
452	Central South University	中南大学	中国内地	34.5
452	Shoolini University of Biotechnology and Management Sciences	舒利尼生物技术与管理科学大学	印度	34.5
454	Bilkent University	比尔肯特大学	土耳其	34.4
454	Masaryk University	马萨里克大学	捷克	34.4
456	University of Strasbourg	斯特拉斯堡大学	法国	34.3
456	Università della Svizzera italiana (USI)	意大利语区瑞士大学	瑞士	34.3
458	Johannes Kepler University Linz	林茨约翰内斯开普勒大学	奥地利	34.2
458	SOAS University of London	伦敦大学亚非学院	英国	34.2
458	Tashkent Institute of Irrigation and Agricultural Mechanization Engineers - National Research University	塔什干灌溉与农业机械化工程师学院	乌兹别克斯坦	34.2
458	University of California, Santa Cruz	圣克鲁斯加利福尼亚大学	美国	34.2
458	University of Connecticut	康涅狄格大学	美国	34.2
463	Dalian University of Technology	大连理工大学	中国内地	34.1
463	University of Costa Rica	哥斯达黎加大学	哥斯达黎加	34.1
465	Chongqing University	重庆大学	中国内地	34.0
465	Vilnius University	维尔纽斯大学	立陶宛	34.0
465	Vita-Salute San Raffaele University	圣拉斐尔生命健康大学	意大利	34.0
468	Kazan Federal University	喀山联邦大学	俄罗斯	33.9
468	Stony Brook University	石溪大学	美国	33.9
470	Anna University	安娜大学	印度	33.8
470	Leibniz University Hannover	汉诺威莱布尼兹大学	德国	33.8
472	University of Bayreuth	拜罗伊特大学	德国	33.7
473	University of Montpellier	蒙彼利埃大学	法国	33.6
474	Imam Abdulrahman Bin Faisal University (IAU)	伊玛目阿卜杜拉赫曼本费萨尔大学	沙特阿拉伯	33.5
474	National University of La Plata	国立拉普拉塔大学	阿根廷	33.5
474	Universitat Ramon Llull	拉蒙尤伊大学	西班牙	33.5
477	China Agricultural University (Yantai)	中国农业大学（烟台）	中国内地	33.4
477	Hunan University	湖南大学	中国内地	33.4
477	Lebanese American University	黎巴嫩美国大学	黎巴嫩	33.4
477	University of Canberra	堪培拉大学	澳大利亚	33.4
481	Hiroshima University	广岛大学	日本	33.3
481	Kyungpook National University	庆北大学	韩国	33.3
483	Amirkabir University of Technology (Tehran Polytechnic)	阿米尔卡比尔理工大学	伊朗	33.2
483	Jinan University	暨南大学	中国内地	33.2
485	Royal Holloway, University of London	皇家霍洛威学院	英国	33.1
485	University of Bordeaux	波尔多大学	法国	33.1
485	University of Seville	塞维利亚大学	西班牙	33.1
488	Ewha Womans University	梨花女子大学	韩国	33.0
488	Jilin University	吉林大学	中国内地	33.0
488	Novosibirsk State University	新西伯利亚国立大学	俄罗斯	33.0
488	Prince Sultan University	苏尔坦亲王大学	沙特阿拉伯	33.0
488	University of Electronic Science and Technology of China (UESTC)	电子科技大学	中国内地	33.0
494	National Taipei University of Technology	国立台北科技大学	中国台湾	32.7
494	Sogang University	西江大学	韩国	32.7
496	Padjadjaran University	巴查查兰大学	印度尼西亚	32.6
497	Concordia University	康考迪亚大学	加拿大	32.5
497	Institut Teknologi Sepuluh Nopember (ITS)	泗水理工学院	印度尼西亚	32.5
497	University of Bradford	布拉德福德大学	英国	32.5
500	Johannes Gutenberg University Mainz	美因茨大学	德国	32.4
500	University of Potsdam	波茨坦大学	德国	32.4
