260	University of Massachusetts Amherst	马萨诸塞大学阿默斯特分校	美国	50.1
261	Universiti Teknologi PETRONAS	国油大学	马来西亚	49.9
261	University of Göttingen	哥廷根大学	德国	49.9
263	Universitat Pompeu Fabra	庞培法布拉大学	西班牙	49.7
264	Norwegian University of Science and Technology	挪威科技大学	挪威	49.6
265	Vanderbilt University	范德比尔特大学	美国	49.3
266	Singapore University of Technology and Design	新加坡科技设计大学	新加坡	49.2
267	University of Macau	澳门大学	中国澳门	49.1
268	University of Virginia	弗吉尼亚大学	美国	49.0
269	University of Cologne	科隆大学	德国	48.9
270	Dartmouth College	达特茅斯学院	美国	48.5
270	University of Milan	米兰大学	意大利	48.5
272	Taylor's University	泰莱大学	马来西亚	48.4
273	Charles University	布拉格查理大学	捷克	48.2
273	University of Sussex	萨塞克斯大学	英国	48.2
275	University of Galway	高威大学	爱尔兰	48.1
276	Airlangga University	艾尔朗加大学	印度尼西亚	48.0
277	Universidade Estadual de Campinas (UNICAMP)	坎皮纳斯州立大学	巴西	47.9
277	University of Antwerp	安特卫普大学	比利时	47.9
279	Istanbul Technical University	伊斯坦布尔理工大学	土耳其	47.6
279	University of Navarra	纳瓦拉大学	西班牙	47.6
279	University of Pittsburgh	匹兹堡大学	美国	47.6
282	UCSI University	思特雅大学	马来西亚	47.4
283	Radboud University	拉德堡德大学	荷兰	47.3
283	University of Bergen	卑尔根大学	挪威	47.3
283	University of Sharjah	沙迦大学	阿联酋	47.3
283	University of Southern Denmark	南丹麦大学	丹麦	47.3
287	Bandung Institute of Technology	万隆理工学院	印度尼西亚	47.2
288	University of Aberdeen	阿伯丁大学	英国	47.1
289	Georgetown University	乔治城大学	美国	47.0
289	University of Warsaw	华沙大学	波兰	47.0
291	Swinburne University of Technology	斯威本科技大学	澳大利亚	46.7
292	University of Johannesburg	约翰内斯堡大学	南非	46.5
293	Universidad Nacional de Colombia	哥伦比亚国立大学	哥伦比亚	46.4
293	University of Waikato	怀卡托大学	新西兰	46.4
295	Vrije Universiteit Brussel	布鲁塞尔自由大学（荷语）	比利时	46.3
296	Stellenbosch University	斯泰伦博斯大学	南非	46.2
296	Xi'an Jiaotong University	西安交通大学	中国内地	46.2
298	Dalhousie University	戴尔豪斯大学	加拿大	46.1
299	Ulsan National Institute of Science and Technology	蔚山国立科学技术院	韩国	46.0
300	Sichuan University	四川大学	中国内地	45.9
300	University of Notre Dame	圣母大学	美国	45.9
